paper_id,entity_id,material_node_id,material_name,formula,alias,material_type,structure_family,crystal_form,phase_composition,confidence,sse_family,conducting_ion,title,doi,year,journal,source_json,evidence
lu-et-al-2024-superior-low-temperature-all-solid-state-battery-enabled-by-high-ionic-conductivity-and-low-energy,E2,material:lu-et-al-2024-superior-low-temperature-all-solid-state-battery-enabled-by-high-ionic-conductivity-and-low-energy:E2,Li3InCl6,Li3InCl6,LIC,halide solid electrolyte,,polycrystalline,,1.0,sulfide,Li+,Superior Low-Temperature All-Solid-State Battery Enabled by High-Ionic-Conductivity and Low-Energy-Barrier Interface,10.1021/acsnano.3c07023,2024,ACS Nano,信息提取结果/lu-et-al-2024-superior-low-temperature-all-solid-state-battery-enabled-by-high-ionic-conductivity-and-low-energy/sse_extraction.json,Li3InCl6 (LIC) halide SE
luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state,E1,material:luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state:E1,Li3InCl6-3,Li3InCl6,Li3InCl6-3; Li3InCl6 heated for 3 h at 200 °C,halide solid electrolyte,Halide,polycrystalline,Li3InCl6 (C2/m) with least LiCl impurity,0.98,halide,Li+,A Novel Ethanol-Mediated Synthesis of Superionic Halide Electrolytes for High-Voltage All-Solid-State Lithium-Metal Batteries,10.1021/acsami.2c06216,2022,ACS Appl. Mater. Interfaces,信息提取结果/luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state/sse_extraction.json,"As-prepared electrolytes with such different heating time are named as Li3InCl6-1, Li3InCl6-3, and Li3InCl6-6, respectively."
luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state,E2,material:luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state:E2,Li3InCl6-1,Li3InCl6,Li3InCl6-1; Li3InCl6 heated for 1 h at 200 °C,halide solid electrolyte,Halide,polycrystalline,Li3InCl6 with organic impurity C15H21InO6 and LiCl,0.95,halide,Li+,A Novel Ethanol-Mediated Synthesis of Superionic Halide Electrolytes for High-Voltage All-Solid-State Lithium-Metal Batteries,10.1021/acsami.2c06216,2022,ACS Appl. Mater. Interfaces,信息提取结果/luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state/sse_extraction.json,"As-prepared electrolytes with such different heating time are named as Li3InCl6-1, Li3InCl6-3, and Li3InCl6-6, respectively."
luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state,E3,material:luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state:E3,Li3InCl6-6,Li3InCl6,Li3InCl6-6; Li3InCl6 heated for 6 h at 200 °C,halide solid electrolyte,Halide,polycrystalline,Li3InCl6 with LiCl impurity; preferred (001) orientation,0.95,halide,Li+,A Novel Ethanol-Mediated Synthesis of Superionic Halide Electrolytes for High-Voltage All-Solid-State Lithium-Metal Batteries,10.1021/acsami.2c06216,2022,ACS Appl. Mater. Interfaces,信息提取结果/luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state/sse_extraction.json,"As-prepared electrolytes with such different heating time are named as Li3InCl6-1, Li3InCl6-3, and Li3InCl6-6, respectively."
luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state,E4,material:luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state:E4,Li3InCl6-3 (air-exposed and reheated),Li3InCl6,reheated Li3InCl6-3; air-exposed Li3InCl6-3,halide solid electrolyte,Halide,polycrystalline,Li3InCl6 recovered after air exposure and reheating,0.95,halide,Li+,A Novel Ethanol-Mediated Synthesis of Superionic Halide Electrolytes for High-Voltage All-Solid-State Lithium-Metal Batteries,10.1021/acsami.2c06216,2022,ACS Appl. Mater. Interfaces,信息提取结果/luo-et-al-2022-a-novel-ethanol-mediated-synthesis-of-superionic-halide-electrolytes-for-high-voltage-all-solid-state/sse_extraction.json,the Li3InCl6-3 powders are exposed to ambient air (RH = 35%) and then the air-exposed powders are reheated.
luo-et-al-2022-ionic-conductivity-enhancement-of-li2zrcl6-halide-electrolytes-via-mechanochemical-synthesis-for-all,E1,material:luo-et-al-2022-ionic-conductivity-enhancement-of-li2zrcl6-halide-electrolytes-via-mechanochemical-synthesis-for-all:E1,Li2ZrCl6 (36h BM + 100°C),Li2ZrCl6,mildly heated Li2ZrCl6; modified Li2ZrCl6,halide solid electrolyte,Li3YCl6-like,polycrystalline,Li2ZrCl6 (no impurity phases observed),0.95,halide,Li+,Ionic Conductivity Enhancement of Li2ZrCl6 Halide Electrolytes via Mechanochemical Synthesis for All-Solid-State Lithium-Metal Batteries,10.1021/acsami.2c14903,2022,ACS Appl. Mater. Interfaces,信息提取结果/luo-et-al-2022-ionic-conductivity-enhancement-of-li2zrcl6-halide-electrolytes-via-mechanochemical-synthesis-for-all/sse_extraction.json,High ionic conductivity of 4.46×10^-4 S cm^-1 can be achieved when raw materials are ball-milled for 36 h and then mildly heated under 100 °C.
luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7-po4-3-solid-electrolyte-preparation,E1,material:luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7-po4-3-solid-electrolyte-preparation:E1,LATP-T,Li1.3Al0.3Ti1.7(PO4)3,LATP-T,oxide solid electrolyte,NASICON,polycrystalline,LATP main phase + LiTiOPO4 secondary phase,0.95,oxide,Li+,"Insights into the Effects of Co-Regulated Factors on Li1.3Al0.3Ti1.7(PO4)3 Solid Electrolyte Preparation: Sources, Calcination Temperatures, and Sintering Temperatures",10.1021/acsami.3c09236,2023,ACS Appl. Mater. Interfaces,信息提取结果/luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7(po4)3-solid-electrolyte-preparation/sse_extraction.json,LATP-T calcined at 900 °C and sintered at 950 °C exhibited the highest total ionic conductivity of 0.289 mS/cm among the samples.
luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7-po4-3-solid-electrolyte-preparation,E2,material:luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7-po4-3-solid-electrolyte-preparation:E2,LATP-P,Li1.3Al0.3Ti1.7(PO4)3,LATP-P,oxide solid electrolyte,NASICON,polycrystalline,LATP main phase + AlPO4 secondary phase,0.95,oxide,Li+,"Insights into the Effects of Co-Regulated Factors on Li1.3Al0.3Ti1.7(PO4)3 Solid Electrolyte Preparation: Sources, Calcination Temperatures, and Sintering Temperatures",10.1021/acsami.3c09236,2023,ACS Appl. Mater. Interfaces,信息提取结果/luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7(po4)3-solid-electrolyte-preparation/sse_extraction.json,highest among that of LATP-P (0.181 mS/cm)
luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7-po4-3-solid-electrolyte-preparation,E3,material:luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7-po4-3-solid-electrolyte-preparation:E3,LATP-L,Li1.3Al0.3Ti1.7(PO4)3,LATP-L,oxide solid electrolyte,NASICON,polycrystalline,LATP main phase + AlPO4 secondary phase,0.95,oxide,Li+,"Insights into the Effects of Co-Regulated Factors on Li1.3Al0.3Ti1.7(PO4)3 Solid Electrolyte Preparation: Sources, Calcination Temperatures, and Sintering Temperatures",10.1021/acsami.3c09236,2023,ACS Appl. Mater. Interfaces,信息提取结果/luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7(po4)3-solid-electrolyte-preparation/sse_extraction.json,LATP-L (0.179 mS/cm)
luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7-po4-3-solid-electrolyte-preparation,E4,material:luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7-po4-3-solid-electrolyte-preparation:E4,LATP-CK,Li1.3Al0.3Ti1.7(PO4)3,LATP-CK,oxide solid electrolyte,NASICON,polycrystalline,LATP main phase + AlPO4 secondary phase,0.9,oxide,Li+,"Insights into the Effects of Co-Regulated Factors on Li1.3Al0.3Ti1.7(PO4)3 Solid Electrolyte Preparation: Sources, Calcination Temperatures, and Sintering Temperatures",10.1021/acsami.3c09236,2023,ACS Appl. Mater. Interfaces,信息提取结果/luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7(po4)3-solid-electrolyte-preparation/sse_extraction.json,This sample was designated as LATP-CK and served as a control group.
luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7-po4-3-solid-electrolyte-preparation,E5,material:luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7-po4-3-solid-electrolyte-preparation:E5,LATP-A,Li1.3Al0.3Ti1.7(PO4)3,LATP-A,oxide solid electrolyte,NASICON,polycrystalline,LATP main phase + AlPO4 secondary phase,0.9,oxide,Li+,"Insights into the Effects of Co-Regulated Factors on Li1.3Al0.3Ti1.7(PO4)3 Solid Electrolyte Preparation: Sources, Calcination Temperatures, and Sintering Temperatures",10.1021/acsami.3c09236,2023,ACS Appl. Mater. Interfaces,信息提取结果/luo-et-al-2023-insights-into-the-effects-of-co-regulated-factors-on-li1-3al0-3ti1-7(po4)3-solid-electrolyte-preparation/sse_extraction.json,LATP-A
luo-et-al-2024-solid-state-lithium-batteries-with-ultrastable-cyclability-an-internal-external-modification-strategy,E1,material:luo-et-al-2024-solid-state-lithium-batteries-with-ultrastable-cyclability-an-internal-external-modification-strategy:E1,Bare LATP,Li1.3Al0.3Ti1.7(PO4)3,LATP; bare LATP,oxide solid electrolyte,NASICON,polycrystalline,LiTi2(PO4)3 phase,0.95,oxide,Li+,Solid-State Lithium Batteries with Ultrastable Cyclability: An Internal-External Modification Strategy,10.1021/acsnano.3c07306,2024,ACS Nano,信息提取结果/luo-et-al-2024-solid-state-lithium-batteries-with-ultrastable-cyclability-an-internal-external-modification-strategy/sse_extraction.json,both bare LATP and LiCl@LATP samples display diffraction peaks belonging to LiTi2(PO4)3 (PDF#35-0754)
luo-et-al-2024-solid-state-lithium-batteries-with-ultrastable-cyclability-an-internal-external-modification-strategy,E2,material:luo-et-al-2024-solid-state-lithium-batteries-with-ultrastable-cyclability-an-internal-external-modification-strategy:E2,LiCl@LATP,Li1.3Al0.3Ti1.7(PO4)3 + LiCl,LiCl-modified LATP; LiCl@LATP,oxide solid electrolyte,NASICON,polycrystalline,LiTi2(PO4)3 with LiCl at grain boundaries,0.95,oxide,Li+,Solid-State Lithium Batteries with Ultrastable Cyclability: An Internal-External Modification Strategy,10.1021/acsnano.3c07306,2024,ACS Nano,信息提取结果/luo-et-al-2024-solid-state-lithium-batteries-with-ultrastable-cyclability-an-internal-external-modification-strategy/sse_extraction.json,the defect regions in LATP pellets were filled with LiCl after treatment by saturated LiCl alcohol solution (SLAS)
luo-et-al-2024-solid-state-plastic-crystal-embedded-brush-polymer-electrolyte-for-high-performance-and-super-long,E1,material:luo-et-al-2024-solid-state-plastic-crystal-embedded-brush-polymer-electrolyte-for-high-performance-and-super-long:E1,SPCBPE-2,,SPCBPE-2; MEEA/SN/LiTFSI,composite polymer electrolyte,brush polymer with plastic crystal,amorphous,PMOEGA brush polymer network (nEO=3) + succinonitrile + LiTFSI,0.98,polymer,Li+,Solid-State Plastic Crystal-Embedded Brush Polymer Electrolyte for High-Performance and Super Long-Lasting Lithium Metal Batteries at Room Temperature,10.1021/acsaem.4c02391,2025,ACS Appl. Energy Mater.,信息提取结果/luo-et-al-2024-solid-state-plastic-crystal-embedded-brush-polymer-electrolyte-for-high-performance-and-super-long/sse_extraction.json,"SPCBPE-2 (MEEA, nEO = 3, [EO]/[Li+] ≈ 7:1)"
luo-et-al-2024-solid-state-plastic-crystal-embedded-brush-polymer-electrolyte-for-high-performance-and-super-long,E2,material:luo-et-al-2024-solid-state-plastic-crystal-embedded-brush-polymer-electrolyte-for-high-performance-and-super-long:E2,SPCBPE-1,,SPCBPE-1,composite polymer electrolyte,brush polymer with plastic crystal,amorphous,PMOEGA brush polymer network (nEO=1) + succinonitrile + LiTFSI,0.9,polymer,Li+,Solid-State Plastic Crystal-Embedded Brush Polymer Electrolyte for High-Performance and Super Long-Lasting Lithium Metal Batteries at Room Temperature,10.1021/acsaem.4c02391,2025,ACS Appl. Energy Mater.,信息提取结果/luo-et-al-2024-solid-state-plastic-crystal-embedded-brush-polymer-electrolyte-for-high-performance-and-super-long/sse_extraction.json,"SPCBPE-1 (from MEA, nEO = 1, [EO]/[Li+] ≈ 4:1)"
luo-et-al-2024-solid-state-plastic-crystal-embedded-brush-polymer-electrolyte-for-high-performance-and-super-long,E3,material:luo-et-al-2024-solid-state-plastic-crystal-embedded-brush-polymer-electrolyte-for-high-performance-and-super-long:E3,SPCBPE-3,,SPCBPE-3,composite polymer electrolyte,brush polymer with plastic crystal,amorphous,PMOEGA brush polymer network (nEO=9) + succinonitrile + LiTFSI,0.9,polymer,Li+,Solid-State Plastic Crystal-Embedded Brush Polymer Electrolyte for High-Performance and Super Long-Lasting Lithium Metal Batteries at Room Temperature,10.1021/acsaem.4c02391,2025,ACS Appl. Energy Mater.,信息提取结果/luo-et-al-2024-solid-state-plastic-crystal-embedded-brush-polymer-electrolyte-for-high-performance-and-super-long/sse_extraction.json,"SPCBPE-3 (MPEGA, nEO = 9, [EO]/[Li+] ≈ 10:1)"
lv-et-al-2018-robust-succinonitrile-based-gel-polymer-electrolyte-for-lithium-ion-batteries-withstanding-mechanical,E1,material:lv-et-al-2018-robust-succinonitrile-based-gel-polymer-electrolyte-for-lithium-ion-batteries-withstanding-mechanical:E1,GPE-SN-IM,,PUA/SN electrolyte film; GPE-SN prepared by solution immersion method,gel polymer electrolyte,PUA-based gel,,Cross-linked PUA network infiltrated with 1 M LiTFSI/SN (74 wt% SN),0.95,polymer,Li+,Robust Succinonitrile-Based Gel Polymer Electrolyte for Lithium-Ion Batteries Withstanding Mechanical Folding and High Temperature,10.1021/acsami.8b06800,2018,ACS Applied Materials & Interfaces,信息提取结果/lv-et-al-2018-robust-succinonitrile-based-gel-polymer-electrolyte-for-lithium-ion-batteries-withstanding-mechanical/sse_extraction.json,The PUA/SN electrolyte film prepared by the abovementioned method is denoted as GPE-SN-IM.
lv-et-al-2018-robust-succinonitrile-based-gel-polymer-electrolyte-for-lithium-ion-batteries-withstanding-mechanical,E2,material:lv-et-al-2018-robust-succinonitrile-based-gel-polymer-electrolyte-for-lithium-ion-batteries-withstanding-mechanical:E2,GPE-SN-IN,,GPE-SN prepared by in situ polymerization,gel polymer electrolyte,PUA-based gel,,In-situ UV-cured PUA/SN blend (74 wt% SN),0.9,polymer,Li+,Robust Succinonitrile-Based Gel Polymer Electrolyte for Lithium-Ion Batteries Withstanding Mechanical Folding and High Temperature,10.1021/acsami.8b06800,2018,ACS Applied Materials & Interfaces,信息提取结果/lv-et-al-2018-robust-succinonitrile-based-gel-polymer-electrolyte-for-lithium-ion-batteries-withstanding-mechanical/sse_extraction.json,the blend of the SN electrolyte and PUA oligomer with TPO can be cured through in situ photopolymerization to form a polymer electrolyte denoted as GPE-SN-IN.
lv-et-al-2022-flame-retardant-solid-polymer-electrolyte-based-on-phosphorus-containing-polyurethane-acrylate,E1,material:lv-et-al-2022-flame-retardant-solid-polymer-electrolyte-based-on-phosphorus-containing-polyurethane-acrylate:E1,FR-SPE-4,,FR-SPE-4; D-PUA-4 based SPE,composite polymer electrolyte,cross-linked polyurethane acrylate,amorphous/cross-linked,DOPO-grafted PUA / Succinonitrile / LiTFSI / Al2O3,0.98,polymer,Li+,Flame-Retardant Solid Polymer Electrolyte Based on Phosphorus-Containing Polyurethane Acrylate/Succinonitrile for Lithium-Ion Batteries,10.1021/acsaem.2c00751,2022,ACS Appl. Energy Mater.,信息提取结果/lv-et-al-2022-flame-retardant-solid-polymer-electrolyte-based-on-phosphorus-containing-polyurethane-acrylate/sse_extraction.json,The next electrical experiment only considers FR-SPE-4 because the V-0 flame retardancy has been achieved.
lv-et-al-2022-flame-retardant-solid-polymer-electrolyte-based-on-phosphorus-containing-polyurethane-acrylate,E2,material:lv-et-al-2022-flame-retardant-solid-polymer-electrolyte-based-on-phosphorus-containing-polyurethane-acrylate:E2,FR-SPE-0,,FR-SPE-0; baseline SPE without DOPO,composite polymer electrolyte,cross-linked polyurethane acrylate,amorphous/cross-linked,PUA / Succinonitrile / LiTFSI / Al2O3,0.95,polymer,Li+,Flame-Retardant Solid Polymer Electrolyte Based on Phosphorus-Containing Polyurethane Acrylate/Succinonitrile for Lithium-Ion Batteries,10.1021/acsaem.2c00751,2022,ACS Appl. Energy Mater.,信息提取结果/lv-et-al-2022-flame-retardant-solid-polymer-electrolyte-based-on-phosphorus-containing-polyurethane-acrylate/sse_extraction.json,FR-SPE-0 (σ = 1.07 × 10^-4 S cm^-1)
lv-et-al-2024-in-situ-polymerized-high-voltage-solid-state-lithium-metal-batteries-with-dual-reinforced-stable,E1,material:lv-et-al-2024-in-situ-polymerized-high-voltage-solid-state-lithium-metal-batteries-with-dual-reinforced-stable:E1,in-situ-TF SPE,,in-situ-TF; in situ polymerized SPE with TMS and TFEC,polymer solid electrolyte,cross-linked polymer,amorphous,TA-LiTFSI-PEGDA-AIBN-TMS-TFEC/PVDF-HFP/HAP composite,0.98,polymer,Li+,In-Situ Polymerized High-Voltage Solid-State Lithium Metal Batteries with Dual-Reinforced Stable Interfaces,,2024,ACS Nano,信息提取结果/lv-et-al-2024-in-situ-polymerized-high-voltage-solid-state-lithium-metal-batteries-with-dual-reinforced-stable/sse_extraction.json,"the in-situ-TF SPE was designed by heat-initiated in situ polymerization using 2,2,2-trifluoroethyl acetylate (TA) as the polymer monomer"
lv-et-al-2024-in-situ-polymerized-high-voltage-solid-state-lithium-metal-batteries-with-dual-reinforced-stable,E2,material:lv-et-al-2024-in-situ-polymerized-high-voltage-solid-state-lithium-metal-batteries-with-dual-reinforced-stable:E2,in-situ-T SPE,,in-situ-T,polymer solid electrolyte,cross-linked polymer,amorphous,TA-LiTFSI-PEGDA-AIBN-TMS/PVDF-HFP/HAP composite,0.95,polymer,Li+,In-Situ Polymerized High-Voltage Solid-State Lithium Metal Batteries with Dual-Reinforced Stable Interfaces,,2024,ACS Nano,信息提取结果/lv-et-al-2024-in-situ-polymerized-high-voltage-solid-state-lithium-metal-batteries-with-dual-reinforced-stable/sse_extraction.json,"Additionally, control samples were prepared using the identical method but with 1.08g TMS alone, with 3.1g TFEC, and without added TMS and TFEC additives labeled as the in-situ-T SPE, in-situ-F SPE, and in-situ SPE, respectively."
